module_genes	seed	module_score	node_score	edge_score	n_edges	z_perm
CD28 CD86 CREM	CD28	8.724895098735983	6.604858353427509	2.1200367453084747	2	4.393980923572354
CARM1 HIST1H3F HIST1H3J	CARM1	10.407352767363317	7.214019468204231	3.193333299159085	3	5.990234203346779
HNRNPL KLF7	KLF7	2.4843188897831707	1.4932363150343166	0.991082574748854	1	0.5044032427229923
DDX42 NXF1 RAPGEF6 RPS6KA4	RAPGEF6	7.953101541514905	4.658944828888715	3.29415671262619	3	3.642943046955471
LTBR SPATA2 TNFRSF1A TRAF3	SPATA2	10.911290189191282	8.31639006307199	2.5949001261192914	3	5.782771299981788
FAIM2 IL31 JAK1 PRKACA STK11	FAIM2	11.732997078620961	6.562958693868447	5.170038384752515	4	6.439742980238357
METTL21B NCOA5 SFPQ UBC	SFPQ	11.48167708400317	8.353716238812709	3.127960845190462	3	6.044831151797794
OPLAH TPK1	OPLAH	3.1671134106848027	1.9779645333839826	1.18914887730082	1	1.030751332844225
DDB1 DDIT4 DNMT3A	DNMT3A	6.403008402374303	3.5117290699348733	2.8912793324394293	2	2.9399173535248355
CORO1A MIIP POC1A	MIIP	5.83641623245376	4.6882940092853564	1.1481222231684045	2	2.56840610178355
ENO2 MYB NR1H3 SIGIRR SUMO2	SIGIRR	9.667109151423485	7.07613054356141	2.590978607862076	4	4.779039916076887
GATC PUS1 TSFM	GATC	8.019468837139437	6.502665099771836	1.5168037373676018	2	4.1138025964681395
DHX40 MTHFD2 PARP3	DHX40	5.874669631096365	4.3055579787631295	1.5691116523332354	2	2.586497498078945
LMAN2 RAD9B RMI2 RPA2	RAD9B	10.420090140199893	7.851472389472548	2.5686177507273444	3	5.595189244819844
IMMT LYPLA2 PIH1D1 SLC25A12	SLC25A12	9.437813313522327	5.2023540654249	4.235459248097428	3	4.700833724172106
IFIH1 KEAP1 NLRC5	NLRC5	7.45300843592528	6.094329324499021	1.3586791114262589	2	3.550951932162746
HDAC3 PCIF1 TBX3	PCIF1	6.9362199264805735	4.719533875624692	2.216686050855882	2	3.318133861939758
DKKL1 ENG TGFBR3 TMPPE	TGFBR3	7.81721697489988	6.372020659252135	1.4451963156477445	3	3.7035715405813217
ATXN1 HSPA1A SAE1	HSPA1A	12.251887277482142	9.473341423230245	2.7785458542518966	2	6.666871083766878
MAPK1 RING1 SNAI1	SNAI1	10.870685933799875	8.980211679201291	1.8904742545985838	2	5.701335511154265
BCL10 ELAVL1 SLC30A7 U2AF1L4	U2AF1L4	11.461122457709529	8.324669890553855	3.1364525671556733	3	6.318782008453991
CRIP3 RIN3	RIN3	5.863032193714381	2.341347799890691	3.52168439382369	1	2.8914943765401278
SHISA5 SLC3A2 SLC7A6 WWOX	SLC7A6	6.960736285564856	4.53905876798245	2.421677517582406	3	3.0474210490111915
IFITM1 SMARCA4	IFITM1	9.010142830457834	8.040594998130638	0.969547832327196	1	5.2416477963342025
AGT CPA3 DNPEP DPP3 GRB2 HNF1A PIK3R2	CPA3	12.712223896264288	7.688537148343586	5.023686747920703	6	6.337095085469037
ATP6V0A1 CBLL1 ESR2 IRF2BP1	CBLL1	7.570239771321286	5.09397428561642	2.4762654857048663	3	3.568873416610604
DUSP6 PTRH2	DUSP6	6.513777041915499	5.374607725024129	1.13916931689137	1	3.1331305275643966
MYL12A NDUFB4 NDUFS5 PPP4R1	NDUFS5	7.584938552586824	4.86648763083524	2.7184509217515838	3	3.574052578826656
DRAP1 MASP1 NCK2 SYNGAP1	MASP1	9.22101096166814	7.9463612556071705	1.2746497060609716	3	4.4408041842640715
AGAP2 AP1M2 ERBB3 HSPA1A PLCG1	AP1M2	14.125055546141171	10.219478347077414	3.905577199063755	4	7.88642322613415
AHCYL1 EWSR1 SMTN SNRPA	SMTN	8.638902236567866	4.43337375515964	4.2055284814082246	3	4.209800798442256
FAM189B PCNXL3	PCNXL3	5.73972697725433	3.70086853582442	2.03885844142991	1	2.757032296343217
BMI1 ITGB8 NME4	ITGB8	5.256087347404221	3.5363385470598194	1.7197488003444013	2	2.24010685201162
BTAF1 C1orf112 EDNRB EXOC2 TNFRSF1A	EXOC2	8.649188553817972	5.313836472508984	3.335352081308989	4	3.853841665799696
DNM2 NOSTRIN	NOSTRIN	4.3903569292804665	4.243491206956035	0.146865722324431	1	1.8811379975374405
ARMC8 CUTA INSL6	INSL6	9.364591513661159	6.909616509834848	2.454975003826311	2	4.976082352280798
HSPA1A HSPA1L MAPK1 SMAD3 ZDHHC4	ZDHHC4	12.703457835826384	11.495300056667103	1.208157779159282	4	6.756195263197004
IMPDH2 SLC25A44	SLC25A44	3.0905633013712657	3.0314900323658582	0.0590732690054074	1	0.9486076071897729
LMAN2 RMI2 RPA2 SLC17A9	SLC17A9	9.830779354747229	7.741174314814668	2.089605039932562	3	5.245976785775139
ADCK4 CD27 CIB1 FAM115C	FAM115C	7.875729987698454	5.24410064999407	2.631629337704385	3	3.7342716064069874
EXOSC8 POP5 REL RPP14	POP5	8.73740752315781	5.947123184947435	2.790284338210374	4	4.383000787988613
BAG6 EEF1A2 SHFM1 STUB1 WDR63	WDR63	10.422448180129944	6.583691302951358	3.8387568771785867	5	5.320903008653698
FYN GJB7 MYO18A STAT3	FYN	9.638441247292977	8.13597124506568	1.5024700022272972	3	4.93442962550023
CHST12 KCTD9 MAD2L2	KCTD9	6.402014043783132	4.924321579218245	1.4776924645648875	2	2.873686849889937
FCRL3 IQGAP1 SCNN1A SRSF10 TSG101	SRSF10	13.931890707843957	9.816055521063067	4.11583518678089	4	7.576761813675069
RPS10 RPS18 RPS9	RPS9	8.466118817257026	4.98378228668724	3.482336530569786	3	4.356987598541097
CASP8 HMBS MAPK1 STAT3 UMPS	HMBS	11.792238779410255	8.752859737640557	3.0393790417696946	4	6.023300450797618
IFITM3 STAT3	IFITM3	10.181931343572508	9.590919769415331	0.591011574157176	1	5.9313875658597635
RFT1 SKA1 SLC38A1 TMPPE ZMYM1	SKA1	8.43555971295054	5.920227112722079	2.515332600228461	4	3.8646164521690154
CARM1 DAXX HIST1H3D KIF11 MEF2D	MEF2D	11.9501687003076	9.259106643185218	2.691062057122381	4	6.307877747720686
RASIP1 RNF41	RNF41	7.088807496200856	4.712199768016955	2.3766077281839	1	3.7196974046925813
DDX28 MRPL4 RPUSD3 SAV1	SAV1	7.614940798624135	4.271846441568135	3.3430943570559997	3	3.580443463966924
MRPL35 MRPL55 RNF10 UBE2O	MRPL55	7.615946199835659	4.72336681803681	2.892579381798849	3	3.4021119557964576
CNTFR JAK2 STAT3	CNTFR	10.3860615896447	7.70777282755006	2.6782887620946414	2	5.576536353184307
F12 PSMD13 RNF11 UBE2D2	PSMD13	8.984041844694925	4.466718522171439	4.517323322523487	3	4.337703916092109
DERL1 GART HIRIP3 SHH	SHH	8.6949214726876	5.019489794049635	3.675431678637964	3	4.253206141860898
DYRK1A LATS2 PEA15 SIAH1 STAT3 UBE2D3	PEA15	12.60129539733936	8.618491863215832	3.9828035341235277	5	6.680843237435597
ANKRD6 HSPA1A SAE1 WWOX	ANKRD6	11.216067532120313	9.111378543155896	2.1046889889644174	3	6.074031045876857
CXCR5 GNA13	CXCR5	8.77600999998295	5.340938050907139	3.43507194907581	1	4.594059327795117
ALCAM LGALS9 NID2 SLC12A7	ALCAM	6.899727325032114	4.635909863125749	2.2638174619063642	3	3.0354981285317444
AGPAT2 SLC23A2	AGPAT2	4.806240777842043	3.715418310406053	1.09082246743599	1	2.114094176021723
DARS GRB2 JAK1 PIK3R2	DARS	12.555917578967977	8.933792982027885	3.622124596940092	3	6.781946202143987
KRT40 WDR25 ZNF697	WDR25	6.784750981836973	4.365438894512939	2.4193120873240335	2	3.067199499783964
CLK1 NCSTN NGRN TRA2A	CLK1	9.813401915817483	6.48582475599127	3.3275771598262116	3	4.9635489080371
AGAP2 EEF1A2 EEF1B2 HLA-DRA PLCG1	EEF1A2	13.628160924422799	10.150014364671954	3.4781465597508454	4	7.478922912962893
GOLGB1 SCGN	GOLGB1	6.919775259223252	6.468393004377011	0.451382254846242	1	3.7800035081382495
C11orf68 EXOSC8 REL	EXOSC8	8.956158282198102	6.88784094580227	2.0683173363958316	2	4.671469274658096
CDC20 HSPA1A SPATC1	SPATC1	9.397784346927638	6.7946473907705585	2.60313695615708	2	5.05983163422875
FASLG GRAP MYO15A TNFRSF6B	MYO15A	8.421232668113866	5.45688834918136	2.964344318932506	3	4.054078781671714
BAG6 CDH1 DRG1 MAST3 TRIM14	CDH1	15.547442533931022	10.475424548665552	5.07201798526547	4	8.67093715240789
KPNB1 LEMD2 NOP56 RPL6 SMARCA4	LEMD2	11.347612151745377	7.568016929426644	3.7795952223187332	4	6.08246255601362
EGR2 KPNB1 NFATC1	EGR2	9.501980207586222	7.050265088262792	2.45171511932343	2	4.98244371638606
KCNC4 PLD6	PLD6	5.494360359322071	4.101445570160471	1.3929147891616	1	2.5837369261251797
ADCY3 CAMK2G JAK2 PPM1F STAT5A	ADCY3	13.98607551502792	9.670351789340325	4.315723725687595	4	7.631009872138495
CASR LMAN2 TMED2	TMED2	8.08506814311233	5.896817193695228	2.188250949417104	2	4.305587136284853
EEF1G MTNR1A RGL2	RGL2	8.273703461462516	5.726750315610535	2.54695314585198	2	4.250251616907139
BAG6 FBXO7 GATSL3 ORC3 WDR24	GATSL3	12.191532635627333	7.650996598834633	4.5405360367927	4	5.998968511810504
HIST1H2BM HSPA1A MCM5	HIST1H2BM	10.633328417666618	7.166111053263314	3.4672173644033037	2	5.816621833865311
ACTA2 C9orf43 EGFR FCRL3 VARS	C9orf43	12.459920464896436	9.166804593319227	3.2931158715772075	4	6.557365766346594
HIST1H2AE HIST1H3F HIST1H4D	HIST1H4D	9.830520312891014	8.081133699968708	1.7493866129223066	3	5.2920814141245796
DNM2 HADH MYC STAT3	HADH	11.899680071985813	8.79346898577364	3.1062110862121735	3	6.476618372858656
FZD2 IL12RB1 STAT3	FZD2	10.812204454529766	8.693654737054734	2.1185497174750325	2	5.760292260873335
GRB2 HCN2 JAK1 PIK3R2	HCN2	12.396824597757913	8.987871834330731	3.408952763427184	3	6.644557446253964
AVPR1B CLIC1 DAXX GRK5	AVPR1B	11.042511778648183	7.750515377233437	3.2919964014147456	3	6.319820087830198
CCT6A METTL21B	CCT6A	10.332295348993366	8.143125887108916	2.18916946188445	1	6.115449549359911
CHAF1A PIH1D1 RPS3	RPS3	8.581598772989597	5.3845594711929925	3.197039301796605	2	4.586629161838397
CD247 CD5 ELMO1	CD247	6.928610811920767	4.52367604871595	2.4049347632048166	2	3.308524169442743
PRICKLE1 UTP14C	PRICKLE1	4.362590476393286	3.5865941715469267	0.775996304846359	1	1.7806475731967066
ELAVL1 ETV6 NID2 SLC30A7	NID2	10.82616185079334	7.583737369139046	3.242424481654294	3	5.666297454515337
IL1RN POT1	POT1	5.964720356281946	3.868888060745486	2.09583229553646	1	2.871251257332942
HDAC7 IKZF3 MAST3 REL	IKZF3	11.563059783971068	9.142016708175715	2.421043075795353	3	6.247180814487426
CABLES1 FIBP KIAA0195	KIAA0195	6.2412200348016444	4.299860034460673	1.941360000340971	2	2.8718742264009776
AKIRIN2 HIST1H3D HIST1H3E HSD17B14 PHF1	AKIRIN2	13.10978893871232	10.25989574576703	2.8498931929452898	4	7.141834105633517
CCND3 HDAC1 IFNAR1 LCK MAPK1	CCND3	13.709084361508975	8.687955354895903	5.021129006613072	5	7.422331573586419
HDAC1 IFNA2 IFNAR1 LCK MAPK1 ZER1	IFNA2	13.184970109087061	8.201616943170647	4.983353165916417	6	7.112765464575409
CDK2 ID3 NAA25 PAFAH1B1	NAA25	8.3640727562071	4.2867568257728	4.077315930434302	3	4.043485898612507
CD3D MAPK10 MAPK8IP2 VCAM1 VCP	MAPK10	11.252231609482735	6.630457772831209	4.621773836651525	4	5.893312873343262
ATF4 BTN2A2 CREB3	BTN2A2	6.5739502300687604	4.488799266436856	2.085150963631903	2	3.241378471499854
FCRL3 IQGAP1 TSG101	IQGAP1	10.973297127997398	7.944836291100994	3.0284608368964046	2	5.807369684908529
HDAC1 KDM5B RNF43 SPI1 STAT1	KDM5B	10.303561064553008	7.161307143861812	3.1422539206911955	4	5.318794743373917
DYNLL1 GOLGB1 IQUB	IQUB	6.8210373583692485	5.841286254692386	0.9797511036768629	2	3.3129959842680776
CISD2 PVR SIGMAR1 TCTN3	SIGMAR1	8.920331316360311	5.9796888551171605	2.9406424612431508	3	4.360660350484076
AHI1 DVL1 VANGL2	AHI1	9.765648923383491	6.3817831227077395	3.383865800675751	2	5.2639355938279095
JAK2 MAPK1 PTPRC STAT5A	PTPRC	13.968180288070512	9.272903063926137	4.695277224144375	4	8.00656144419333
KDM3B MYO19 PLOD1 SNAI3 TJP2	SNAI3	9.714102874007756	6.895224276718931	2.818878597288825	4	4.663241671900084
CDC37 MAPK3 MOK RPS6KA1	MOK	10.232869889892093	7.46657325350981	2.766296636382282	3	5.211074771497996
BATF3 CEBPA PGAM1	PGAM1	7.340488135343145	5.5435552026729535	1.7969329326701915	2	3.547179261619933
PIGF PIGG	PIGF	4.0365070307348425	2.6254601352316427	1.4110468955032	1	1.6483815112412383
CELF1 MKNK2 PTBP3 ZMYM1	ZMYM1	8.546205017504004	5.442699149078526	3.1035058684254793	3	4.0537994347878525
ATP1A4 HIST1H4A KAT5	ATP1A4	9.067825171229654	6.499034515154905	2.568790656074748	2	4.710401340468089
KLC1 PIP4K2C SKP1	PIP4K2C	11.624259417021324	7.13869528370209	4.485564133319234	2	6.622123633664151
ETS1 HIST1H1D PARP1 VCAM1	PARP1	11.111433202192076	8.009022824718866	3.1024103774732104	3	5.938433027598042
HIST1H2BI HIST1H3B HIST1H3E PFKFB3	HIST1H3B	13.3749446633761	9.3860857380138	3.9888589253622992	4	7.402952644606525
CLTC HSPA1L PSMC3 RNASEH2C TNFRSF1A	RNASEH2C	13.859361257397909	10.722103619990056	3.1372576374078522	4	7.293789207432767
CLTC HIST1H1D HSPB1 RSPH3 VCAM1	RSPH3	11.139293690501656	7.955409776313924	3.1838839141877333	4	6.007572704121033
ATM HDAC1 SPI1 STAT1	ATM	10.386163641538001	6.43188238027728	3.9542812612607214	3	5.2352917735275
HIST1H3E HIST1H3F HIST1H4B PHF1	HIST1H4B	12.239793160469379	10.138113333448246	2.1016798270211337	5	6.38726234559652
CASP8 CDK11B MAPK1 STAT3	CDK11B	11.959462760041847	9.83839963303943	2.1210631270024165	3	6.2922105222808264
STX1A VAMP1	STX1A	5.435043720181509	4.564139820181509	0.8709039	1	2.7232948349846158
CRTC3 POLD1 PPP2CA	PPP2CA	6.900366868769963	4.269663658086477	2.6307032106834844	2	3.4427702598999272
PPIL2 RING1 SNAI1	PPIL2	10.082125824208472	7.185993746096591	2.896132078111882	2	5.195831875285543
GRB2 JAK1 PIK3R2 PTPN23	PTPN23	12.59990382023889	9.65921036253939	2.9406934576994983	3	6.83949461818987
DNAJC7 HSPA1A	DNAJC7	9.165912666342685	7.564585235509005	1.60132743083368	1	5.168007180002498
BAG6 NDUFA9 TIMMDC1 TRIM14	NDUFA9	11.752901448161472	9.719934308014205	2.032967140147265	4	6.367422141644971
CIITA PHLDB1 XPO1	PHLDB1	10.221881988547642	6.93280290812898	3.289079080418662	2	5.5305875540084894
SNRNP35 ZCRB1	SNRNP35	6.950547917969202	4.770190917969202	2.180357	1	3.4914217554638807
COL5A1 GALNT7 MMP2 MMP9	GALNT7	7.381156409942868	4.221709621095949	3.159446788846919	3	3.378004109554791
KPNB1 SCYL2 SOAT1 ZACN	SOAT1	8.59380721116311	6.376492907451926	2.2173143037111847	3	4.27449569672012
DDX28 NGRN TRA2A	DDX28	8.678314133083063	5.5418316562714365	3.136482476811627	2	4.543327848289933
HIST1H2AE HIST1H2BF HIST1H3D HIST1H3F	HIST1H2AE	12.54030093468429	9.223297072517415	3.3170038621668736	5	6.806856039210957
CAD NEK6 TNFRSF1A TNPO3	TNPO3	8.929033182411414	5.206451478048455	3.7225817043629594	3	4.305767545080881
AKAP3 GTPBP4 IMPDH2 PRKAR2A RPL5 RPS6 STAT3	AKAP3	12.516688352860454	8.681106491798209	3.8355818610622445	6	6.3788714531294755
IL12RB1 JAK2 SOX1 STAT3	SOX1	11.605445769410785	8.915167693054215	2.6902780763565697	4	6.68938498089301
DDAH1 FSD1	DDAH1	5.978651131589669	3.610380902493279	2.36827022909639	1	2.848901399952864
OXNAD1 SRR	SRR	6.38073429429013	4.63715827476216	1.74357601952797	1	3.193743065373207
ZKSCAN4 ZSCAN22	ZKSCAN4	5.0731770992109055	3.5873960992109057	1.485781	1	2.316503454129079
IFNA21 IFNA6 MSRB3 NDST2	IFNA6	6.155701549351821	5.36188969709198	0.79381185225984	3	2.6054074027701395
ARHGAP31 CDC42 CDC42SE2	CDC42SE2	8.463598466479315	5.486811555036468	2.97678691144285	2	4.527647526575324
FBXW12 KLC1 ORC3 SKP1	FBXW12	11.099343360201054	6.382551730725581	4.716791629475475	3	5.827126173815095
COPB1 GRB2 JAK1 KCNK9 PIK3R2	KCNK9	11.386612342624211	8.828286826791018	2.558325515833194	4	6.018648065055399
LSM2 SF3B2 TOX2 TOX4	TOX2	8.696957666871594	7.309729336126079	1.387228330745515	3	4.525098436263747
BAG6 CASP3 CASP8 POLD1 RB1	CASP3	12.000602324627536	7.2607904653785935	4.739811859248943	5	6.603107782921204
ATF1 EGR2 KPNB1 NFATC1	ATF1	9.619742395949878	7.26462082160086	2.3551215743490186	3	4.881432901872698
CIITA ICAM4 ITGAM SLC14A1 SLC4A1 SPI1	SLC14A1	9.918377785246314	8.660253112602662	1.2581246726436532	5	5.0135698877342065
BCL10 ELAVL1 SACM1L SLC30A7 VEZT	SACM1L	11.783225440137763	8.394447599453176	3.388777840684586	4	6.262910549514534
ATP6V0A1 ESR2 IRF2BP1 MYO5B	MYO5B	7.5930855486060524	4.94383760171956	2.6492479468864927	3	3.624233718169666
CIITA SNX24 XPO1	SNX24	9.350150878414198	6.888582367019105	2.4615685113950923	2	5.021558682116247
CDKN1B CKS2 IRF1 SP2	CKS2	8.14122162812717	5.1126561864396045	3.0285654416875647	3	3.6936434369246745
IFI16 RRP12	IFI16	7.269359255639731	5.315809105897351	1.95355014974238	1	3.869518840862654
DDX31 FAM69A HIST1H1E PLTP	PLTP	10.257573185604857	7.217347351365301	3.0402258342395565	3	5.109772708954712
KPNB1 LSG1 PLCD1 PYHIN1	LSG1	8.729073904574626	6.403680266111175	2.3253936384634524	3	4.151144463707654
DNM2 HIST1H2BL MYC STAT3	HIST1H2BL	12.523923797400348	8.972418216381875	3.551505581018473	3	6.72800668915509
ENO1 NAB1	NAB1	5.470298508875513	3.121586861236593	2.34871164763892	1	2.553583962684766
EFEMP2 FBLN5 KIAA1683 TOP3B	EFEMP2	9.08305670150488	7.785696582600894	1.2973601189039845	3	4.528445593976406
CHEK2 MAPK1 NEFH	NEFH	11.237354455052184	7.231134064382549	4.006220390669636	2	6.282586220199934
LRRC8A LRRC8C S1PR5 TMEM39A UPK1A	LRRC8C	9.809593324318893	6.844017450580524	2.965575873738369	4	4.865885934261739
B3GALT4 CYB5D2 NPTXR	NPTXR	7.850776030580423	5.338210143739037	2.512565886841387	2	3.753272445213678
FBXO48 KLC1 ORC3 SKP1	FBXO48	12.645216423661306	7.855690955664469	4.789525467996835	3	6.980551714784064
CDC23 INPP5J	INPP5J	4.370727537486442	4.308830258620945	0.0618972788654974	1	1.7818439172052858
ASAP1 GRB2 JAK1 PIK3R2	ASAP1	11.978808156359436	9.26201318794954	2.7167949684098947	3	6.379288032527471
BAG6 DNAJC27 MAPK1 TFCP2	DNAJC27	13.455152769443341	9.20921557670729	4.245937192736052	3	7.757369530641414
CCDC43 CD3D MAPK8IP2 VCAM1 VCP	CCDC43	10.906857914007446	6.523009805459767	4.383848108547679	4	5.7583619942575845
H3F3B HOXA2 HOXC4	HOXA2	6.855582143213358	4.828917364953578	2.0266647782597795	2	3.145490562725208
BAG6 CDK4 E2F2 RING1 RYBP SP1	RYBP	14.085443677838427	11.446258742033585	2.6391849358048396	5	7.52700680190483
CLTC DCTN2 HLA-DRA HSPA1A MYO18A	DCTN2	12.341534127058864	11.132294496051353	1.2092396310075104	4	6.656683383330423
CHRNA4 CHRNB4 CHRNE	CHRNE	5.415636477562014	2.753337302847779	2.6622991747142355	2	2.317481204522578
BAG4 C3orf38	C3orf38	3.1908279726483126	1.7078944616508027	1.48293351099751	1	1.05532961316312
LDLR LSM2 ZNF408 ZNF764	ZNF764	9.701135716478202	8.633063791787626	1.068071924690577	3	5.137350419493816
EIF2B1 HNRNPU MRPS9 TRA2A ZNF746	EIF2B1	9.78737103247062	5.81221235556111	3.975158676909511	5	4.796787903837386
HSPA1A NLRP6 TRIM38	NLRP6	10.143723497999067	8.97019106113892	1.1735324368601476	2	5.422870318524203
GRB2 JAK1 PIK3R2 PLXNB1	PLXNB1	12.066025775010829	9.44287822516693	2.6231475498439	3	6.824810179883462
SIAH1 STAT3 TRIM43 UBE2D3	TRIM43	10.044323649185051	7.626553926899655	2.4177697222853958	3	5.565036531504153
ARRB1 MAPK1 SMO STAT3	SMO	10.103311577155125	8.31781478536997	1.7854967917851559	3	5.459284184841125
CCDC85B PRDX5 SSSCA1	PRDX5	8.259229580422579	5.634632398098791	2.6245971823237877	2	4.175362672258712
KPNB1 RRP1B	RRP1B	8.390093192016284	6.519548856419034	1.87054433559725	1	4.578458037682534
MYO18A NPEPPS PLEKHG3 SFXN4 TPM1 ZNF746	PLEKHG3	11.201404786748682	7.318684019299946	3.8827207674487374	6	5.742303610107826
CHD2 PTRH2 RNF4 UBE2D3	CHD2	9.837536830728103	6.095837533630461	3.7416992970976417	3	5.114890851857154
WDR46 ZNF777	WDR46	8.096867564285764	6.574751564285764	1.522116	1	4.319464569447648
DUSP23 LYPLA2 PIH1D1 PTDSS2	PTDSS2	8.174517341792832	4.982408601822925	3.192108739969907	3	3.832356347492661
DDX6 LSM4 SHMT1	LSM4	10.725118311705415	7.745411448898647	2.979706862806769	2	5.876828654873213
KIF3A OBFC1	OBFC1	3.6423038439822104	1.7453683069098702	1.89693553707234	1	1.3278097221389629
CTBP2 ETS1 MECOM	MECOM	7.530444811381706	5.538698727468391	1.9917460839133145	2	3.593232542536907
CHEK1 MARS RELA SETMAR	SETMAR	7.851434226908909	5.571568148624141	2.2798660782847695	3	3.9460180877859123
FAM168A R3HDM2 REL SECISBP2	SECISBP2	8.573906707220779	6.49929845878678	2.074608248433998	3	4.405066653768901
CIITA DEPTOR XPO1	DEPTOR	9.470844982998615	7.156612467633292	2.314232515365322	2	5.0388120482412395
FAM160A2 LTBR RAB3A RABAC1	FAM160A2	10.898190852466099	7.538519316097105	3.3596715363689946	3	6.18133456367659
ARHGAP24 ARHGAP31 ARHGEF3 CDC42	ARHGAP24	9.646648385744056	6.30281063275256	3.343837752991497	3	4.948546426030634
MRPL51 MRPS17	MRPS17	7.036846367035042	4.993257704969202	2.04358866206584	1	3.456158537489421
LTBR MMS19 SPC25	MMS19	8.897279691848706	5.70548203052718	3.1917976613215266	2	4.612159929141546
BAG6 FBXO7 ORC3	ORC3	12.15535969460973	7.645511621286836	4.509848073322894	2	6.741140987840309
CWC15 HIST1H3E HIST1H3F HIST1H4H PFKFB3 PRKRIP1	PRKRIP1	14.810392612471224	9.975342685203051	4.835049927268173	6	8.3521240997247
UBXN6 ZC3H7B	ZC3H7B	6.243117536451179	4.306480536451179	1.936637	1	3.1490766268014294
EFTUD2 GRB2 JAK1 STARD7	STARD7	11.075504300342665	6.832177107975776	4.243327192366891	3	5.721049441499592
BCL10 CSRNP1 ELAVL1 SLC30A7	CSRNP1	11.413673637417576	8.966075612448325	2.4475980249692504	3	6.19827997748323
HIST1H3E HIST1H3F IL7R TOP1	IL7R	13.022795216594647	9.2901314165202	3.7326638000744468	3	7.361305097837441
CELF1 PTBP3	CELF1	6.473543124306359	4.482583933375099	1.99095919093126	1	3.172426186056499
C1orf52 ETS1	ETS1	8.711873593655996	7.5984932496063555	1.11338034404964	1	4.694149336679411
GKN1 MUC7	GKN1	4.17421500562027	2.21640235550821	1.95781265011206	1	1.5558290225096745
BTBD6 RFXANK SHMT2	BTBD6	7.709175924619119	4.983813508401865	2.7253624162172545	2	3.8840658468596367
EGFL7 PLA2G10	EGFL7	6.33043456471874	2.8110014730879302	3.51943309163081	1	3.2010816524295587
C11orf68 EXOSC1 REL	EXOSC1	9.623399691689501	7.838967286316984	1.7844324053725182	2	5.409475189996998
HIST1H2AE HIST1H3A HIST1H4J RFC2	RFC2	9.157856293480444	6.6908582037103805	2.4669980897700636	4	4.5422805598201625
ARPC3 BAG6 KIF21B	ARPC3	11.373457343919748	9.060426559817184	2.3130307841025637	2	6.127212526344997
CCDC96 MYO18A NPEPPS TPM1 ZNF746	CCDC96	11.335931681398177	7.623848247058407	3.7120834343397697	4	5.843160411588468
HIST1H3E HIST1H3I PFKFB3	HIST1H3I	11.251298955349178	8.290419272011725	2.960879683337452	2	6.230538634468241
LSM2 PHGDH SMU1	SMU1	9.890532170380059	8.224979966347878	1.6655522040321804	2	5.340929262702404
CPA4 GPR18 UBAC2	GPR18	6.931188570206551	4.91410138425967	2.0170871859468806	2	3.2255654178307163
